SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.000363592,44,0,0.011654527,4804.0,5,0,0,0,2.0
0,0.063795477,58,0,1247.0,,16,0,1,0,0.0
0,0.352319991,43,0,0.246784845,8630.0,8,0,0,0,1.0
0,0.246939637,29,0,0.635252731,5400.0,15,0,2,0,0.0
0,0.210343329,26,2,0.009608785,1456.0,2,0,0,0,0.0
0,0.084094061,29,0,0.496013593,7650.0,7,0,1,0,0.0
0,0.002941138,65,0,0.318740066,6920.0,11,0,3,0,0.0
0,0.026880772,72,0,0.005459891,2380.0,2,0,0,0,0.0
1,0.00423517,54,0,0.405266284,5050.0,16,0,1,0,1.0
0,0.0,34,0,0.775690358,4417.0,12,0,4,0,0.0
0,0.9999998999999999,43,0,0.358060418,14167.0,9,0,3,0,2.0
0,0.610647144,45,0,0.38448237,13300.0,10,0,2,0,0.0
0,0.057858952000000005,77,0,0.074177098,2156.0,2,0,0,0,0.0
0,0.0,76,0,0.226768377,2883.0,10,0,0,0,0.0
0,0.007618685,75,0,4.0,,7,0,0,0,0.0
0,0.728421726,43,0,0.58633618,4800.0,7,0,1,0,2.0
0,0.471050632,67,0,0.23711184800000001,6633.0,14,0,1,0,0.0
0,0.10050734,53,0,50.0,1.0,3,0,0,0,2.0
0,0.0,51,0,683.0,,12,0,0,0,3.0
0,0.010274045,68,0,2633.0,,13,0,1,0,0.0
0,0.103611315,71,0,0.556215722,4375.0,11,0,1,0,1.0
0,0.438147525,55,0,0.375721094,3986.0,8,0,0,0,5.0
0,0.553878387,45,0,0.41241408,4800.0,10,0,1,0,0.0
0,0.040531982,47,0,0.49651620700000004,3300.0,10,0,1,0,2.0
0,0.27163781600000003,42,0,0.21259580100000003,3000.0,5,0,0,0,0.0
0,0.07399177900000001,29,1,0.007183365,2644.0,2,0,0,0,1.0
0,0.048093736,55,0,0.603791697,4166.0,14,0,1,0,0.0
0,0.018514157,29,0,1469.0,,7,0,2,0,0.0
0,0.002455429,50,0,0.289703316,4583.0,7,0,1,0,1.0
0,0.339021615,56,2,1460.0,,10,0,2,0,0.0
0,0.18586056,65,0,0.9652731509999999,12007.0,16,0,2,0,1.0
1,0.595641733,40,0,0.072909011,6802.0,8,0,0,1,5.0
0,0.7841328879999999,37,0,0.640366326,2838.0,6,0,1,0,0.0
0,0.17125715800000002,59,0,2341.0,,5,0,1,0,0.0
0,0.481203602,61,0,0.8213928690000001,3000.0,17,0,1,0,1.0
0,0.981624042,55,0,0.960760017,7262.0,14,0,2,0,0.0
0,0.03186818,91,0,0.004564225,4600.0,3,0,0,0,0.0
0,0.954627949,56,2,0.304916986,3131.0,6,1,0,0,3.0
0,0.0,44,1,0.0,6540.0,1,0,0,2,3.0
1,0.11794675800000001,59,0,0.330667333,4000.0,2,0,1,0,0.0
0,0.191636513,51,0,0.22712881199999999,6000.0,9,0,0,0,0.0
0,0.034898837,42,0,0.696422526,8860.0,6,0,2,1,0.0
0,0.17006058,61,0,1055.0,,2,0,1,0,0.0
0,0.342114309,44,0,0.40103053899999996,7956.0,14,0,1,0,2.0
0,0.401955338,47,0,0.17184544699999998,3700.0,8,0,0,0,0.0
0,0.023740132999999997,68,0,0.12001432199999999,13964.0,16,0,0,0,2.0
0,0.088463938,52,0,0.510354171,5166.0,8,0,1,0,0.0
0,0.333763688,57,1,1.4962112509999999,4354.0,13,0,3,0,0.0
0,0.039192495,46,0,828.0,,4,0,1,0,0.0
0,0.33982640700000005,38,0,891.0,,8,0,0,0,1.0
0,0.055367495,48,0,0.0038885290000000004,10800.0,7,0,0,0,0.0
0,0.07949556099999999,75,1,4202.0,,14,0,3,1,0.0
0,0.270752851,37,0,0.6609181439999999,8233.0,14,0,4,0,3.0
0,0.15045244900000002,36,0,0.510595762,2500.0,13,0,1,0,1.0
0,0.0,60,0,0.227277272,10000.0,11,0,2,0,3.0
1,0.9999998999999999,34,0,0.131401449,4002.0,2,1,0,0,4.0
0,0.011827273999999999,57,0,0.144700461,1084.0,5,0,0,0,0.0
0,0.0,27,0,0.154241645,3500.0,4,0,0,0,0.0
0,0.205442437,67,0,1806.0,,8,0,1,0,0.0
0,0.0,73,0,0.0,4050.0,10,0,0,0,0.0
0,0.299384796,47,0,0.827443281,4583.0,7,0,2,0,2.0
0,0.165402883,73,0,0.013330371,4500.0,4,0,0,0,0.0
0,0.442554293,54,1,0.36584823899999996,9000.0,14,0,0,0,0.0
0,0.12229426199999999,60,0,0.697321072,2500.0,19,0,1,0,0.0
0,0.022665871,77,0,0.08163089400000001,11600.0,5,0,2,0,3.0
0,0.083583531,55,0,0.31581612,9875.0,11,0,1,0,1.0
0,0.031992658,63,0,30.0,,3,0,0,0,0.0
0,0.16290923300000001,30,1,0.252409854,2800.0,5,0,0,0,2.0
0,0.434192942,67,0,0.43908529399999996,7608.0,12,0,1,0,0.0
0,0.0,46,0,0.354823228,6250.0,4,0,1,0,1.0
0,0.44573056200000005,47,1,0.215268792,8500.0,7,0,1,0,3.0
0,0.022750929,53,0,0.660339155,3950.0,10,0,1,0,0.0
0,0.10335824,56,0,0.160193441,6616.0,9,0,1,0,0.0
0,0.37254753399999996,59,0,0.11872541800000001,15000.0,5,0,1,0,0.0
0,0.0,58,0,0.45178545600000003,6916.0,8,0,2,0,0.0
1,0.801996645,40,1,0.92348285,5305.0,13,0,2,0,2.0
0,0.315390079,52,0,0.130933825,7056.0,8,0,1,0,1.0
0,0.004519955,55,0,1927.0,,14,0,1,0,0.0
0,0.43832920000000003,52,0,0.227920755,5400.0,12,0,0,0,1.0
0,0.10441231599999999,55,0,0.20626499899999998,7916.0,5,0,1,0,1.0
0,0.36690827299999995,73,0,0.010997251000000001,4000.0,1,0,0,0,1.0
0,0.0036441509999999996,58,0,0.20805563600000002,3450.0,22,0,1,0,0.0
0,0.209684331,25,0,0.12395042,2500.0,4,0,0,0,0.0
0,0.20818726699999998,60,0,0.38618645,9106.0,9,0,2,0,1.0
0,0.0,63,0,0.172097532,13410.0,14,0,1,0,1.0
0,0.054449093,44,0,1793.0,,8,0,2,0,0.0
0,0.519950166,37,0,0.385277463,4414.0,7,0,0,0,2.0
0,0.155857215,42,0,3046.0,,4,0,1,0,0.0
0,0.6454121310000001,26,0,0.389305347,2000.0,3,0,0,1,0.0
0,0.8780812790000001,33,0,0.320565149,3184.0,7,0,0,0,4.0
1,0.133522538,42,0,1.556912826,1800.0,9,0,2,0,0.0
0,0.9999998999999999,26,0,292.0,,5,0,0,0,0.0
0,0.273955372,53,0,1.108803165,1010.0,19,0,1,0,1.0
0,0.13252065400000002,52,1,0.1017046,10500.0,8,0,0,0,3.0
0,0.054947253,39,0,0.33338431,6538.0,9,0,1,0,1.0
0,0.109786262,79,0,0.195311058,5416.0,7,0,1,0,0.0
0,0.031775635,43,0,0.314567029,3960.0,9,0,2,0,1.0
0,0.33993300299999996,51,0,0.396900221,14000.0,9,0,1,0,4.0
0,0.0023599529999999997,46,0,0.327302425,7958.0,4,0,1,0,0.0
0,0.0,27,0,0.0,1500.0,1,0,0,0,0.0
0,0.9999998999999999,49,1,152.0,,1,1,0,0,0.0
0,0.716294329,34,0,0.189787758,3250.0,6,0,0,0,0.0
0,0.043973375999999995,63,0,0.240048397,8264.0,12,0,1,0,0.0
0,0.049774898,55,0,1.8981018980000002,1000.0,11,0,1,0,0.0
0,0.9999998999999999,76,0,0.147032772,2257.0,1,0,0,0,0.0
0,0.9999998999999999,61,0,0.15396151,4000.0,1,0,1,0,0.0
0,0.9999998999999999,53,0,0.256217417,11700.0,3,0,2,0,4.0
0,0.9999998999999999,47,0,0.395730213,20000.0,4,0,1,0,4.0
0,0.015801142,68,0,0.30243126600000003,4400.0,11,0,2,0,0.0
0,0.0013332779999999998,63,0,3.0,,3,0,0,0,0.0
0,0.9351093159999999,43,0,0.183047381,8800.0,9,0,0,0,2.0
1,0.9999998999999999,51,1,0.615943225,6058.0,8,0,2,1,0.0
0,0.396591789,33,0,0.427445831,6091.0,15,0,2,0,0.0
0,0.011110685,63,0,11.0,,4,0,0,0,3.0
0,0.330990265,49,2,0.135818209,13333.0,10,0,1,0,4.0
0,0.25245525399999996,48,0,0.42039079100000004,10337.0,8,0,2,0,4.0
1,0.031585449,78,0,0.013746563,4000.0,16,1,0,0,0.0
0,0.160667119,64,0,0.023156676,19000.0,13,0,0,0,1.0
0,0.255825739,59,0,0.414878016,7500.0,16,0,2,0,0.0
0,1.4848714330000001,48,0,0.40166239600000003,16000.0,22,0,2,0,0.0
0,0.8696596670000001,48,0,0.8846030220000001,3110.0,6,0,1,0,3.0
0,0.3021295,28,0,0.08090075099999999,2397.0,6,0,0,0,1.0
0,0.014702861000000001,53,0,0.353456864,5018.0,7,0,1,0,3.0
0,0.33766410399999996,37,0,0.292239249,10114.0,7,0,1,0,1.0
0,0.501894292,56,1,0.7577837709999999,4078.0,17,3,1,0,1.0
0,0.072990832,39,0,0.40033879200000005,7083.0,8,0,2,0,3.0
0,0.100749986,60,0,0.35969868200000005,1592.0,4,0,0,0,0.0
0,0.04306748,69,0,0.227890285,3900.0,5,0,1,0,0.0
0,0.074646268,49,0,0.46545105600000003,2083.0,5,0,1,0,2.0
0,0.103781132,61,0,0.8676557859999999,5054.0,13,0,2,0,0.0
0,0.018896226000000002,51,0,0.22897918399999997,11000.0,11,0,1,0,1.0
0,0.029779892999999998,64,0,0.32242158600000004,7300.0,9,0,1,0,1.0
0,0.052124983,76,0,199.0,,11,0,0,0,0.0
0,0.480195545,32,0,0.652286614,5400.0,15,0,2,0,0.0
0,0.004593304,64,0,0.18641529399999998,11350.0,16,0,1,1,3.0
0,0.37661707200000005,67,0,3291.0,,11,0,1,0,0.0
0,0.822035073,45,0,1.1900407929999999,7108.0,11,0,4,0,3.0
0,0.224324115,80,0,0.445796773,3532.0,10,0,1,0,0.0
0,0.9999998999999999,27,0,0.483762598,892.0,2,0,0,0,0.0
0,0.0,43,0,0.261871702,3600.0,6,0,1,0,2.0
0,0.026453432000000002,50,0,0.278857905,9000.0,10,0,5,0,0.0
0,0.854276382,53,2,0.15096495699999998,7875.0,4,0,0,1,3.0
0,0.878854857,47,0,0.598022694,8900.0,17,0,2,0,0.0
0,0.065998693,52,2,0.162115832,8166.0,9,0,1,0,0.0
0,0.474525475,49,0,0.31991353699999997,3700.0,5,0,1,0,2.0
0,0.38013272299999995,60,0,4269.0,,18,0,2,0,0.0
0,0.9999998999999999,40,1,0.253166245,7500.0,1,0,1,0,1.0
0,0.9999998999999999,68,0,0.216400911,438.0,1,0,0,0,0.0
0,0.580076945,58,1,0.369716384,12798.0,12,0,1,0,1.0
0,0.717856429,44,1,0.46918738200000004,4786.0,5,0,2,0,0.0
0,0.9603514040000001,53,3,0.193321918,5839.0,5,0,0,2,4.0
0,0.9999998999999999,37,0,0.0,,0,0,0,0,0.0
0,0.010267393,75,0,0.21355179100000002,3600.0,6,0,1,0,0.0
0,0.016736907,63,0,0.012569034,5250.0,15,0,0,0,0.0
0,0.007992008,28,0,0.07647058799999999,3059.0,3,0,0,0,0.0
0,0.363996198,62,0,0.122809081,8500.0,16,0,0,0,0.0
1,0.0063640219999999996,77,0,0.304231923,3000.0,22,0,1,0,0.0
0,0.9927518120000001,55,0,0.12230215800000001,972.0,1,0,0,0,0.0
0,0.0017006220000000002,61,0,0.317549192,6250.0,7,0,1,0,2.0
0,0.9999998999999999,21,98,0.0,,0,98,0,98,0.0
0,0.496749282,60,0,1.3583106269999998,2201.0,10,0,2,0,0.0
0,0.889334671,43,0,0.39854192,6583.0,9,0,1,0,2.0
0,0.0,52,0,0.225979053,8783.0,4,0,1,0,0.0
0,0.010653436,39,0,0.00252605,3166.0,2,0,0,0,0.0
0,0.763603831,51,0,0.510064516,7749.0,19,0,1,0,0.0
0,0.005576709,48,0,4953.0,,10,0,4,0,
0,0.0,67,0,0.8634243840000001,1500.0,11,0,2,0,0.0
0,0.029225864,66,0,0.014058107,3200.0,10,0,0,0,0.0
0,0.960254968,53,0,0.36800680700000005,4700.0,6,0,0,0,1.0
0,0.25801855,51,0,0.131490935,5680.0,2,0,0,0,0.0
0,0.19271242,43,0,0.405179479,6100.0,7,0,3,0,3.0
0,0.9999998999999999,22,0,0.0,929.0,1,0,0,0,0.0
0,0.430629129,30,0,0.137937419,5400.0,6,0,0,0,1.0
0,0.10793263800000001,45,0,0.525157233,2543.0,8,0,1,0,2.0
0,0.14814259300000002,68,0,0.252887356,6666.0,6,0,1,0,0.0
0,11553.0,66,1,3742.0,,6,0,1,0,2.0
1,0.34746715200000006,41,1,0.125786164,2861.0,9,0,0,0,3.0
0,0.00191591,61,0,0.24076719,4900.0,19,0,2,0,1.0
0,0.010637525,68,1,0.195407355,11365.0,12,0,1,0,0.0
0,0.089335902,52,0,0.538243626,6000.0,18,0,2,0,2.0
0,0.0,31,0,0.152249135,2600.0,12,0,0,0,0.0
0,0.020681872,72,0,0.011594203,2759.0,4,0,0,0,0.0
0,0.081859406,46,0,0.21047369100000002,8000.0,9,0,1,0,0.0
0,0.047210630999999996,61,2,0.955693187,2098.0,12,0,1,0,2.0
0,0.9999998999999999,46,0,1.565773691,2500.0,3,0,1,0,3.0
0,0.9999998999999999,33,0,0.019843101000000002,2166.0,2,0,0,0,3.0
0,0.097844905,48,0,0.19759698899999997,6907.0,4,0,1,0,4.0
0,0.131643929,60,0,0.176091195,20000.0,11,0,2,0,2.0
0,0.0,50,0,0.60940499,4167.0,6,0,2,0,1.0
0,0.22363444,56,0,0.28447629399999996,12000.0,11,0,2,0,2.0
0,0.031843277999999996,70,0,0.210903603,5300.0,18,0,1,0,1.0
0,0.006317895,45,0,0.16097987800000002,8000.0,5,0,2,0,1.0
0,0.0005842569999999999,39,0,0.292617897,6000.0,10,0,1,0,2.0
0,0.078538791,75,0,0.27333706,1788.0,10,0,1,0,0.0
0,0.006888583,45,0,0.42561294899999996,4200.0,5,0,1,0,1.0
0,0.0,84,0,0.0,12500.0,1,0,0,0,0.0
0,0.24868231899999999,54,0,0.37157661,8105.0,9,0,2,0,2.0
0,0.0012194530000000001,60,0,0.143653879,17750.0,5,0,2,0,2.0
0,0.358514039,69,0,0.136372725,5000.0,3,0,0,0,0.0
0,0.009488359,30,0,0.051498847,1300.0,8,0,0,1,0.0
0,0.0,33,0,0.054868140999999995,8000.0,5,0,0,0,0.0
0,0.0,44,0,0.46838344299999995,7416.0,6,0,1,0,0.0
0,0.096112455,66,0,0.150225582,8200.0,10,0,1,0,0.0
0,0.25109362399999996,42,1,0.317847286,4347.0,9,0,0,0,3.0
0,0.08326389099999999,38,0,0.014464425,5115.0,3,0,0,0,0.0
0,0.388917191,55,0,0.45681789799999994,8000.0,10,0,2,0,0.0
0,0.06056803400000001,53,0,0.46560937799999996,5800.0,9,0,2,0,0.0
0,0.17031754100000002,43,0,0.27307269300000003,10000.0,10,0,2,0,0.0
0,0.046057815,69,0,0.0027496559999999996,8000.0,10,0,0,0,0.0
0,0.186688355,78,0,0.052236940999999995,4000.0,10,0,0,0,0.0
1,0.9999998999999999,32,1,0.11778507699999999,2130.0,2,0,0,1,0.0
0,1.205980066,48,0,0.08515579599999999,5166.0,7,2,0,0,0.0
0,0.0,78,0,0.295761465,7478.0,8,0,1,0,0.0
0,0.9999998999999999,35,0,0.523104417,3916.0,6,0,1,0,0.0
0,0.054497069,56,0,0.492021814,4950.0,18,0,2,0,0.0
0,0.732267855,54,0,4750.0,,5,0,1,0,0.0
0,0.086980885,40,0,2.9687973339999996,3300.0,12,0,3,0,2.0
0,0.006956358,52,0,0.0032786890000000004,2439.0,4,0,0,0,0.0
0,0.000556877,66,0,0.111177764,5000.0,8,0,1,0,0.0
0,0.36732810299999996,30,0,71.0,,1,0,0,0,
0,0.280708705,53,0,0.47836043100000003,4366.0,11,0,2,0,0.0
0,0.0,82,0,0.204340405,4100.0,5,0,1,0,0.0
0,0.30623476,30,0,0.507719453,6800.0,7,0,1,0,0.0
0,0.8166877370000001,37,0,0.306899138,5333.0,7,0,1,0,3.0
0,0.996364371,35,0,147.0,,2,0,0,0,0.0
0,0.00122399,47,0,0.219976347,9300.0,24,0,1,0,0.0
0,0.7284089490000001,64,1,0.187562488,5000.0,8,0,0,0,0.0
0,0.8482579259999999,43,0,2385.0,,5,0,1,0,2.0
0,0.021078136,61,0,0.10213003400000001,10750.0,19,0,1,0,0.0
0,0.061004154000000005,49,0,0.34968612,8601.0,21,0,3,0,2.0
0,0.043940001,31,0,0.423294265,9555.0,11,0,3,0,0.0
0,0.011347676999999999,64,0,0.00239904,2500.0,2,0,0,0,1.0
0,0.974205159,60,0,0.18450899,3614.0,3,0,0,0,0.0
0,0.068870696,38,0,0.16124526,5010.0,4,0,1,0,1.0
0,0.342204446,45,4,0.681688448,6656.0,9,1,2,0,3.0
0,0.202188709,76,0,0.33418803399999997,3509.0,21,0,2,0,0.0
0,0.41175947700000004,43,0,0.347590478,5166.0,7,0,2,0,1.0
0,0.24399389,61,1,1.950819672,2500.0,9,0,2,0,0.0
0,0.040721775,27,0,0.30059986699999997,4500.0,5,0,1,0,0.0
0,0.009781462,37,0,0.34122599299999995,3800.0,4,0,2,0,0.0
0,0.45490901799999994,39,0,807.0,,4,0,0,0,0.0
0,0.033657051,55,0,0.25401636899999996,6597.0,10,0,1,0,1.0
0,0.279134882,55,0,0.02929707,10000.0,8,0,0,0,0.0
0,0.35745254200000004,42,0,0.391480426,20000.0,26,0,4,0,3.0
0,0.979780981,66,2,0.194180582,10000.0,6,0,0,0,1.0
0,1.0163487740000001,30,0,513.0,,7,0,0,0,0.0
0,0.325806965,40,0,0.5623482360000001,7000.0,15,0,2,0,2.0
1,0.13455683,88,1,822.0,,11,0,0,0,0.0
0,0.8249035309999999,41,2,0.5592034,12000.0,8,0,3,0,3.0
1,0.03606245,70,0,0.788105947,2000.0,18,1,1,0,0.0
0,0.039769474,43,1,0.270077998,11666.0,8,0,2,0,2.0
0,0.9999998999999999,65,0,0.000141163,7083.0,2,0,0,0,0.0
1,0.747833815,33,0,1528.0,,6,0,1,0,1.0
0,0.052002534,66,0,0.327892957,6800.0,19,0,2,0,0.0
0,0.143561514,48,0,0.488394239,8400.0,10,0,1,0,2.0
0,0.0,47,0,0.015478481,237490.0,8,0,2,0,3.0
0,0.037036351,53,0,59.0,,4,0,0,0,0.0
0,0.182381711,57,0,0.148598314,5100.0,10,0,0,0,1.0
0,0.032719579,61,0,0.10231660199999999,5179.0,10,0,1,0,0.0
0,0.057190917,44,0,0.343754401,7100.0,6,1,1,0,4.0
0,0.17376735899999998,64,0,0.49741837,13750.0,11,0,2,0,1.0
0,0.240858022,60,1,0.758747084,3000.0,9,0,1,0,0.0
0,0.016657781,74,0,2296.0,,14,0,1,0,0.0
0,0.0,61,0,0.0,2500.0,5,0,0,0,0.0
0,0.171005944,49,0,0.36031984,2000.0,12,0,0,0,0.0
1,0.881839898,41,0,0.525756824,10074.0,7,0,2,0,3.0
0,0.07422886599999999,62,0,1286.0,,8,0,2,0,
1,0.23554247,47,1,0.8488604559999999,2500.0,11,0,2,0,3.0
0,0.91206921,31,0,676.0,,5,0,0,0,0.0
0,0.005636415,58,0,0.0070077080000000005,5707.0,28,0,0,0,0.0
0,0.025647673,65,0,0.0059997,6666.0,4,0,0,0,0.0
0,0.0,57,0,0.10993129300000001,1600.0,3,0,0,0,0.0
0,1.024973078,41,0,0.147180376,7500.0,2,0,1,0,0.0
0,0.529074399,54,0,0.42566924100000003,9450.0,10,0,2,0,1.0
0,0.079482579,66,0,0.134609182,9300.0,16,0,1,0,1.0
0,0.036389876,45,0,0.584694585,10100.0,14,0,4,0,3.0
0,0.89272961,51,0,0.17282683100000001,2921.0,5,0,0,0,2.0
0,0.186615187,68,0,0.44632005399999997,2961.0,10,0,1,0,0.0
0,0.0,45,0,0.0,2000.0,2,0,0,0,0.0
0,0.008575108,42,0,0.324908015,6250.0,9,0,1,0,0.0
0,0.119947396,71,0,0.02416264,6000.0,3,0,0,0,0.0
0,0.266556876,65,1,0.720079977,3500.0,9,0,2,0,0.0
0,0.016406971,55,0,0.0017857139999999999,5599.0,3,0,0,0,2.0
0,0.903171099,32,0,3.603491272,400.0,11,0,0,0,1.0
0,0.9999998999999999,55,2,1265.0,,2,0,1,1,0.0
1,0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
0,0.003769766,54,0,0.16670832300000002,4000.0,7,0,1,0,0.0
0,0.0,60,0,0.064886214,5316.0,4,0,0,0,0.0
1,0.87543344,63,4,5732.0,,14,7,1,0,0.0
1,0.141997264,53,0,0.172322093,9400.0,11,1,2,0,1.0
0,0.9999998999999999,56,0,0.073516808,10500.0,2,0,1,0,0.0
0,0.016319409,57,0,0.136309095,4166.0,16,0,2,0,1.0
0,0.0,71,0,0.018902038,6083.0,8,0,0,0,0.0
0,0.014899255,62,0,863.0,,6,0,1,0,0.0
0,0.13567104,52,0,0.072432432,8324.0,10,0,0,0,2.0
0,0.170542332,48,0,0.279053338,2830.0,7,0,1,0,2.0
0,0.396749184,68,0,0.313068004,3190.0,13,0,0,0,0.0
0,0.038289497,47,1,0.465717045,4141.0,7,0,1,0,0.0
0,0.036374317999999996,29,0,0.0069557659999999995,9200.0,10,0,0,0,3.0
0,0.292231736,33,0,5.423529412000001,84.0,2,0,0,0,0.0
0,0.0,29,0,1394.0,,5,0,1,0,0.0
0,0.059388064000000004,55,0,1292.0,,6,0,1,0,
0,0.37458929700000004,43,1,0.46569548899999996,4255.0,8,0,1,0,4.0
0,0.12079238699999999,38,1,0.312323317,9550.0,9,0,3,0,3.0
0,0.05693176900000001,67,0,0.738282715,2666.0,5,0,1,0,0.0
0,0.9999998999999999,22,0,0.037308461,1500.0,0,0,0,0,0.0
0,0.434332395,39,0,2878.0,,14,0,2,0,0.0
0,0.056453597,49,1,0.38354968899999997,9166.0,10,0,1,0,3.0
0,0.273515099,29,0,0.752654591,1600.0,4,0,0,0,0.0
0,0.0,48,0,0.0,5000.0,4,0,0,0,0.0
0,0.0,36,0,0.063936879,7350.0,5,0,1,0,2.0
0,0.02789896,44,1,0.32391062800000003,8100.0,13,0,1,0,2.0
0,0.029834943,64,0,0.068603838,12870.0,5,0,1,0,1.0
0,0.427149648,60,1,0.9482629340000001,4000.0,21,0,1,0,0.0
0,0.524284836,46,0,3898.0,,10,0,1,0,0.0
0,0.061501703,47,0,0.271576141,3000.0,5,0,1,0,3.0
0,0.00489631,71,0,0.007312614,1640.0,9,0,0,0,0.0
0,0.049907147,72,0,0.7293176709999999,4000.0,23,0,2,0,0.0
0,0.9999998999999999,29,1,0.18211728300000002,5166.0,1,1,0,1,0.0
0,0.036431554,64,0,0.118214717,2486.0,7,0,0,0,1.0
0,0.238521543,63,0,2.091590341,1200.0,22,0,1,0,0.0
0,0.511898609,32,0,0.219752327,13000.0,6,0,2,0,0.0
0,0.033276852999999995,27,0,1042.0,,12,0,0,0,0.0
0,0.274413831,70,0,0.027711164,11258.0,4,0,0,0,0.0
0,0.203798288,53,0,0.131096545,9000.0,7,0,1,0,0.0
0,0.394596204,65,0,0.262950497,12180.0,14,0,2,0,1.0
0,0.848592298,50,0,2126.0,,11,0,0,0,0.0
0,0.9999998999999999,54,0,0.8059701490000001,1875.0,4,0,1,0,1.0
0,0.060709898,32,0,0.152512998,7500.0,11,0,0,0,2.0
0,0.054418067,75,0,0.011994003,2000.0,6,0,0,0,0.0
0,0.502211985,35,1,0.37339677299999996,4833.0,13,0,1,0,3.0
0,0.093702803,67,0,0.639484979,10950.0,12,0,1,0,1.0
0,0.041093111,74,0,0.232579603,6500.0,12,0,1,0,0.0
0,0.009507109,58,0,0.35225349899999997,6500.0,15,0,2,0,0.0
0,0.146685331,78,0,46.0,,4,0,0,0,
0,0.160913741,49,0,0.16216882300000002,8114.0,7,0,0,0,3.0
0,0.020494586000000002,50,0,0.35195149,11708.0,21,0,3,0,1.0
0,0.6308456379999999,72,0,0.32066847600000004,7000.0,10,0,1,0,1.0
0,0.148663334,56,0,2405.0,,4,0,1,0,
0,0.9999998999999999,48,0,0.0,,0,0,0,0,0.0
0,0.6624406270000001,53,0,0.15989847699999998,4333.0,1,0,0,0,0.0
0,0.024581466,61,0,0.082669323,4015.0,12,0,0,0,0.0
0,0.8884263109999999,47,0,0.809705043,1050.0,4,0,0,0,2.0
0,0.630173925,46,0,0.063956144,6566.0,2,0,0,0,0.0
0,0.380874466,57,0,0.26945509100000004,6000.0,7,0,1,0,1.0
0,0.022702798,66,0,972.0,,7,0,0,0,0.0
0,0.275781615,46,1,7232.0,,9,0,1,0,0.0
0,0.002444336,44,1,0.243167578,7500.0,7,0,2,0,0.0
0,0.154510215,66,0,246.0,0.0,5,0,0,0,0.0
0,0.066749166,66,0,0.376579747,6250.0,10,0,2,0,0.0
0,0.070796213,61,0,0.221950678,4500.0,9,0,1,0,2.0
0,0.082338305,52,1,182.0,,5,0,0,0,0.0
1,0.636336759,35,2,0.555044496,10000.0,9,0,2,0,0.0
0,0.118173531,58,0,0.45722483,3833.0,13,0,1,0,1.0
0,0.009825892,32,0,325.0,,2,0,0,0,0.0
0,0.593497285,49,1,1.067794576,8333.0,14,1,2,0,0.0
1,0.552223099,88,0,2.190669371,3450.0,4,3,1,0,0.0
0,0.009888614,63,1,0.271748879,3344.0,6,0,1,0,0.0
0,0.0,37,0,0.190982638,11000.0,9,0,1,0,3.0
0,0.006218754,73,0,0.291169451,2932.0,5,0,1,0,0.0
0,0.029769268999999998,53,0,0.231019709,5834.0,6,0,2,0,0.0
0,0.20167262100000002,40,0,5108.0,,9,0,3,0,0.0
0,0.156122925,60,0,76.0,,1,0,0,0,
0,0.0,48,0,0.0,0.0,2,0,0,0,0.0
0,0.010550944,58,0,3201.0,,17,0,2,0,3.0
0,0.075730505,45,0,1280.0,,5,0,1,0,3.0
1,0.9999998999999999,42,0,0.0,3660.0,0,0,0,0,1.0
1,0.057058914,63,1,0.12481857800000001,6200.0,7,0,2,1,1.0
0,0.0,68,0,2.0,,3,0,0,0,0.0
0,0.030135276000000003,57,0,0.297160842,15250.0,12,0,2,0,1.0
1,0.8582619109999999,55,3,0.285652736,6962.0,9,9,1,1,0.0
0,0.620291835,59,0,0.231250483,12946.0,15,0,1,0,1.0
0,0.317365269,27,0,0.001052355,3800.0,1,0,0,0,0.0
0,0.9999998999999999,62,2,1076.0,,2,0,1,0,
0,0.09257350199999999,80,0,492.0,,7,0,0,0,0.0
0,0.0,32,0,0.09857663800000001,8500.0,6,0,0,0,1.0
0,1.00709929,38,0,0.324135173,5000.0,6,0,1,0,4.0
0,0.9999998999999999,44,0,0.0,2176.0,0,0,0,0,0.0
0,0.005984268,51,0,0.686586985,7529.0,23,0,2,0,1.0
0,0.158498804,45,0,0.335666333,7000.0,10,0,1,0,2.0
0,0.010031093,71,0,0.33129771,2619.0,9,0,1,0,1.0
0,0.40618118700000005,56,0,0.338107699,7260.0,9,0,2,0,5.0
0,0.123587641,49,0,0.33855981399999996,8609.0,5,0,2,0,3.0
0,0.40688766299999996,52,1,0.315142632,8868.0,15,0,1,0,1.0
0,0.0,56,0,0.206520168,13833.0,6,0,1,0,3.0
0,0.029488234,61,0,0.00537931,7249.0,6,0,0,0,1.0
0,0.016067483,78,1,0.098627275,6701.0,11,0,1,0,0.0
0,0.9999998999999999,26,0,0.00856531,1400.0,1,2,0,0,0.0
0,0.191160295,65,0,0.156987924,13000.0,4,0,2,0,0.0
0,0.16880144600000002,47,0,0.502882014,8500.0,12,0,2,0,0.0
